H (A/m)	        M (A/m)	        I (A)	        B (T)
-1418,281436	-215828,2159	-1,489165725	-0,273
-1423,445834	-215823,0515	-1,494588234	-0,273
-1424,735575	-215821,7617	-1,495942435	-0,273
-1395,052509	-215055,6701	-1,464775839	-0,272
-1367,951642	-214286,9962	-1,436320498	-0,271
-1376,985265	-213482,1879	-1,445805612	-0,27
-1360,210477	-213498,9627	-1,428192437	-0,27
-1353,756338	-212709,6421	-1,421415726	-0,269
-1348,594656	-212714,8038	-1,415996068	-0,269
-1334,399351	-211933,2244	-1,401091297	-0,268
-1327,945212	-211143,9038	-1,394314586	-0,267
-1324,075987	-211147,773	-1,390251981	-0,267
-1318,91159	-211152,9374	-1,384829473	-0,267
-1316,332106	-210359,7422	-1,382121069	-0,266
-1299,554603	-209580,745	-1,364505043	-0,265
-1260,837915	-208027,9123	-1,323853333	-0,263
-1244,063127	-207248,9123	-1,306240158	-0,262
-1246,64261	-206450,5581	-1,308948562	-0,261
-1229,867822	-206467,3329	-1,291335387	-0,261
-1197,602558	-204112,274	-1,257457536	-0,258
-1205,346438	-204104,5302	-1,265588449	-0,258
-1152,434446	-202565,8927	-1,210031967	-0,256
-1139,528883	-200987,2488	-1,196481397	-0,254
-1140,82134	-200190,1817	-1,19783845	-0,253
-1134,367201	-200196,6358	-1,19106174	-0,253
-1076,293526	-196275,8359	-1,1300856	-0,248
-1073,714042	-195482,6407	-1,127377197	-0,247
-1063,390678	-195492,964	-1,116537881	-0,247
-1031,125414	-194729,4546	-1,082660031	-0,246
-1007,896487	-193161,1341	-1,058270146	-0,244
-992,4114406	-191585,0697	-1,042011172	-0,242
-983,3778181	-190798,3286	-1,032526059	-0,241
-962,7283746	-188431,6539	-1,010844576	-0,238
-944,6611298	-188449,7211	-0,991874349	-0,238
-933,0480239	-186869,7848	-0,979680832	-0,236
-926,5938849	-186876,239	-0,972904121	-0,236
-916,2705208	-186090,7876	-0,962064806	-0,235
-909,8163818	-185301,467	-0,955288095	-0,234
-887,8799118	-184527,6288	-0,932255262	-0,233
-891,7491369	-182932,2101	-0,936317867	-0,231
-862,0687862	-182961,8905	-0,905154122	-0,231
-832,3857203	-179808,4747	-0,873987527	-0,227
-822,0623562	-179023,0233	-0,863148211	-0,226
-813,0287337	-178236,2822	-0,853663097	-0,225
-783,3456678	-177470,1906	-0,822496501	-0,224
-744,6316947	-172734,2563	-0,781847642	-0,218
-752,3728601	-172726,5151	-0,789975704	-0,218
-743,3392377	-172735,5487	-0,78049059	-0,218
-731,7261319	-171155,6124	-0,768297073	-0,216
-705,9150063	-171181,4235	-0,741195933	-0,216
-677,5243973	-166435,1658	-0,711386389	-0,21
-664,6188345	-165652,2967	-0,69783582	-0,209
-658,1646955	-164862,9761	-0,691059109	-0,208
-613,5912222	-160928,676	-0,644257898	-0,203
-596,8191495	-159353,8987	-0,626647574	-0,201
-571,8524654	-157787,3159	-0,60043308	-0,199
-549,6200336	-155422,2242	-0,577089493	-0,196
-519,9722659	-152268,7731	-0,54595996	-0,192
-511,7830848	-150685,4129	-0,537361492	-0,19
-511,0010941	-149890,4201	-0,536540418	-0,189
-492,6677551	-149112,9788	-0,517290797	-0,188
-483,305588	-147530,7915	-0,507460718	-0,186
-468,8740571	-145953,6736	-0,492307914	-0,184
-459,9001701	-145166,8728	-0,482885521	-0,183
-446,6389101	-144384,3593	-0,468961476	-0,182
-424,4037631	-141223,4956	-0,445615039	-0,178
-410,3605124	-140441,7641	-0,430869921	-0,177
-405,2911487	-139651,0588	-0,425547195	-0,176
-352,6289584	-134929,0727	-0,370253001	-0,17
-334,6866149	-131763,9162	-0,351413917	-0,166
-305,0415624	-128610,4623	-0,320287235	-0,162
-292,947858	-126235,2319	-0,307589099	-0,159
-258,621722	-122290,6845	-0,271547377	-0,154
-218,4442314	-116760,4389	-0,229361856	-0,147
-143,7641138	-112060,4708	-0,150949301	-0,141
-126,2915078	-101732,8721	-0,132603431	-0,128
-120,7659828	-100146,8482	-0,126801746	-0,126
-117,8117955	-99354,02764	-0,123699911	-0,125
-118,9684901	-98557,09623	-0,124914416	-0,124
-117,8117955	-98558,25292	-0,123699911	-0,124
-116,7827173	-98559,282	-0,122619401	-0,124
-118,4525934	-98557,61212	-0,124372736	-0,124
-118,5829252	-98557,48179	-0,124509581	-0,124
-120,3804179	-98555,6843	-0,126396911	-0,124
-119,994853	-98556,06986	-0,125992076	-0,124
-117,939412	-98558,1253	-0,123833906	-0,124
-118,3249769	-98557,73974	-0,124238741	-0,124
-117,939412	-98558,1253	-0,123833906	-0,124
-118,3249769	-98557,73974	-0,124238741	-0,124
115,6260227	-55024,08139	0,121404896	-0,069
116,7827173	-55025,23808	0,122619401	-0,069
118,7105418	-54231,39119	0,124643576	-0,068
116,9130491	-54229,5937	0,122756246	-0,068
117,939412	-54230,62006	0,123833906	-0,068
117,939412	-54230,62006	0,123833906	-0,068
118,8381583	-54231,51881	0,124777571	-0,068
117,298614	-54229,97927	0,123161082	-0,068
119,6092881	-54232,28994	0,125587241	-0,068
118,0670286	-54230,74768	0,123967901	-0,068
117,4262306	-54230,10688	0,123295076	-0,068
119,354055	-54232,03471	0,125319251	-0,068
116,1419194	-54228,82257	0,121946576	-0,068
117,5538471	-54230,2345	0,123429071	-0,068
118,1973604	-54230,87801	0,124104746	-0,068
119,7396199	-54232,42027	0,125724086	-0,068
118,3249769	-54231,00563	0,124238741	-0,068
143,1206006	-52664,25182	0,150273625	-0,066
161,3643364	-47907,84726	0,169429165	-0,06
190,015609	-43957,62496	0,199512399	-0,055
213,1386413	-37614,55027	0,223791098	-0,047
227,6570601	-32854,42039	0,239035132	-0,041
247,8286203	-28099,94366	0,260214847	-0,035
303,8712915	-22585,56332	0,319058475	-0,028
333,9073394	-10678,97864	0,350595694	-0,013
365,1136581	-5139,761951	0,383361674	-0,006
377,5956426	1213,953788	0,396467495	0,002
390,8569026	2792,241959	0,41039154	0,004
386,175819	4388,472474	0,4054765	0,006
411,1425031	6750,829936	0,431690994	0,009
420,8929504	10719,95307	0,441928759	0,014
434,5452058	14685,17439	0,456263341	0,019
459,9001701	16251,36885	0,482885521	0,021
514,5119068	25746,0537	0,540226698	0,033
523,8740739	32102,88926	0,550056776	0,041
529,7254284	33688,58734	0,556200576	0,043
526,2146157	36079,4223	0,552514296	0,046
528,5551575	36077,08175	0,554971816	0,046
538,30832	36863,10331	0,565212432	0,047
557,0299391	38435,93112	0,584869739	0,049
562,8812936	41613,17863	0,591013538	0,053
569,9029189	43197,70643	0,598386097	0,055
580,435357	43982,94871	0,609444936	0,056
606,5695968	47935,68805	0,636885339	0,061
627,6344729	55076,59561	0,659003016	0,07
641,2867283	58246,04222	0,673337598	0,074
676,0038597	62985,97338	0,709789857	0,08
681,4642188	64572,06245	0,715523119	0,082
693,1669278	68539,23332	0,727810718	0,087
712,6705376	70907,05385	0,748289099	0,09
738,4164973	76451,7309	0,775321816	0,097
752,8507434	79620,39552	0,790477471	0,101
770,4020916	82785,94303	0,808906018	0,105
791,0759723	85152,5933	0,830613159	0,108
825,9342965	89096,60855	0,867213667	0,113
833,675462	95455,06511	0,875341728	0,121
834,9679189	96249,54737	0,876698781	0,122
842,7090844	97833,35563	0,884826842	0,124
854,3249055	99413,28924	0,89702321	0,126
873,6818921	102577,0311	0,91734764	0,13
896,9135342	104941,1236	0,941740376	0,133
902,0752163	107323,2861	0,947160034	0,136
938,209706	111266,0252	0,985100489	0,141
947,2433284	115235,8651	0,994585603	0,146
970,4722554	120783,0592	1,018975489	0,153
978,2161361	121571,09	1,027106401	0,154
1034,997354	129472,056	1,086725487	0,164
1067,259903	132622,8923	1,120600487	0,168
1084,037407	136584,9884	1,138216513	0,173
1104,68685	139747,4378	1,159897995	0,177
1124,043837	144502,7291	1,180222424	0,183
1143,400823	146074,9215	1,200546853	0,185
1170,50169	149230,9195	1,229002195	0,189
1213,090319	153167,2045	1,273719361	0,194
1245,352869	158705,3649	1,30759436	0,201
1251,804292	162677,7871	1,31436822	0,206
1309,877967	169781,6859	1,375344359	0,215
1316,332106	171366,7811	1,382121069	0,217
1365,372159	175296,6147	1,433612094	0,222
1416,991695	181611,1929	1,487811523	0,23
1435,05894	183980,4498	1,506781751	0,233
1473,775628	188716,3814	1,547433461	0,239
1500,876495	191872,3794	1,575888802	0,243
1517,653998	194242,926	1,593504828	0,246
1522,81568	196625,0885	1,598924486	0,249
1529,267104	196618,637	1,605698345	0,249
1537,010985	198202,4426	1,613829258	0,251
1547,334349	198987,8939	1,624668573	0,252
1586,051037	202132,2761	1,665320283	0,256
1595,08466	203714,7919	1,674805397	0,258
1609,279964	204496,3713	1,689710168	0,259
1618,313587	206078,8871	1,699195282	0,261
1640,252772	207648,4974	1,722230966	0,263
1649,286394	208435,2385	1,73171608	0,264
1694,454507	213164,7187	1,779141649	0,27
1695,744248	214754,9784	1,780495851	0,272
1718,973175	214731,7494	1,804885736	0,272
1729,299255	217108,7475	1,815727903	0,275
1756,400122	217877,4213	1,844183244	0,276
1770,595426	221842,0996	1,859088016	0,281
1798,986035	222609,4837	1,888897559	0,282
1820,92522	225770,6434	1,911933243	0,286
1842,864406	227340,2536	1,934968927	0,288
1868,675531	229701,7667	1,962070066	0,291
1872,547472	231289,4442	1,966135523	0,293
1907,389504	233641,9263	2,002718925	0,296
1907,389504	234437,701	2,002718925	0,297
1928,038948	236008,601	2,024400407	0,299
1925,456749	236011,1832	2,021689153	0,299
1928,038948	236804,3757	2,024400407	0,3
1929,32869	236803,0859	2,025754609	0,3
1931,910888	236800,5037	2,028465863	0,3
1925,456749	236806,9579	2,021689153	0,3
1937,07257	236795,3421	2,033885521	0,3
1924,167008	236808,2476	2,020334951	0,3
1925,456749	236806,9579	2,021689153	0,3
1898,355882	236038,284	1,993233811	0,299
1891,904458	235248,9607	1,986459952	0,298
1880,288637	235260,5766	1,974263584	0,298
1878,998895	234466,0916	1,972909382	0,297
1873,837213	235267,028	1,967489724	0,298
1871,255015	234473,8355	1,96477847	0,297
1848,026088	234497,0644	1,940388584	0,297
1824,797161	233724,5186	1,915998699	0,296
1806,729916	232151,0364	1,897028471	0,294
1806,729916	232151,0364	1,897028471	0,294
1774,467367	231387,5243	1,863153472	0,293
1738,332877	229036,3346	1,825213017	0,29
1725,427314	229049,2402	1,811662447	0,29
1729,299255	229045,3682	1,815727903	0,29
1724,134857	229050,5326	1,810305394	0,29
1716,393692	229058,2738	1,802177333	0,29
1703,488129	228275,4046	1,788626763	0,289
1689,292824	227493,8252	1,773721991	0,288
1682,838685	227500,2794	1,766945281	0,288
1669,933123	227513,1849	1,753394711	0,288
1666,063898	226721,2794	1,749332106	0,287
1650,576136	226736,7672	1,733070281	0,287
1622,185527	225173,6084	1,703260738	0,285
1598,9566	224401,0626	1,678870853	0,284
1566,694051	222046,001	1,644995853	0,281
1565,401594	222047,2935	1,643638801	0,281
1451,836443	218181,985	1,524397777	0,276
1456,998125	216585,2739	1,529817435	0,274
1453,126184	217384,9206	1,525751979	0,275
1453,126184	216589,1459	1,525751979	0,274
1450,546701	216591,7253	1,523043575	0,274
1453,126184	216589,1459	1,525751979	0,274
1432,479456	216609,7926	1,504073347	0,274
1424,735575	215821,7617	1,495942435	0,273
1413,119754	215037,6029	1,483746067	0,272
1413,119754	215037,6029	1,483746067	0,272
1378,277722	214276,6702	1,447162664	0,271
1369,244099	212694,1544	1,437677551	0,269
1343,432974	211128,4161	1,410576411	0,267
1322,78353	210353,2908	1,388894929	0,266
1296,972404	208787,5525	1,361793789	0,264
1276,325676	208012,4245	1,340115158	0,263
1285,359299	208003,3909	1,349600272	0,263
1272,453736	207220,5217	1,336049702	0,262
1262,130372	207230,8451	1,325210386	0,262
1249,224809	207243,7506	1,311659816	0,262
1183,407253	204126,4693	1,242552765	0,258
1175,666088	202542,6611	1,234424704	0,256
1170,50169	201752,0508	1,229002195	0,255
1148,562505	200978,2152	1,205966511	0,254
1131,787717	200199,2153	1,188353336	0,253
1120,171896	198619,2817	1,176156968	0,251
1107,266333	198632,1872	1,162606398	0,251
1089,199089	197854,4798	1,14363617	0,25
1075,003784	196277,1256	1,128731399	0,248
1068,55236	196283,5771	1,121957539	0,248
1056,936539	194703,6435	1,109761171	0,246
1028,54593	193936,2594	1,079951628	0,245
1013,058169	192360,1977	1,063689803	0,243
993,7011823	190788,0052	1,043365374	0,241
991,1189836	189994,8127	1,04065412	0,24
973,0517388	190012,88	1,021683892	0,24
970,4722554	189219,6847	1,018975489	0,239
956,2769509	188438,1053	1,004070717	0,238
949,8228118	187648,7848	0,997294007	0,237
926,5938849	186876,239	0,972904121	0,236
896,9135342	184518,5952	0,941740376	0,233
886,5874549	182937,3718	0,93089821	0,231
864,6482696	182163,5363	0,907862526	0,23
849,1632234	181383,2466	0,891603553	0,229
838,8398593	179802,0205	0,880764237	0,227
829,8062369	179015,2795	0,871279123	0,226
807,8670517	177445,6692	0,848243439	0,224
769,1503633	175892,8365	0,80759173	0,222
749,7933767	172729,0946	0,7872673	0,218
735,5980722	172743,2899	0,772362529	0,218
696,8813839	170394,6824	0,731710819	0,215
677,5243973	167230,9406	0,711386389	0,211
664,6188345	165652,2967	0,69783582	0,209
674,9421987	165641,9733	0,708675135	0,209
667,1983179	165649,7172	0,700544223	0,209
611,2506804	163318,3407	0,641800378	0,206
586,6777068	159364,0401	0,615999272	0,201
561,3227425	157002,0709	0,589377092	0,198
528,5551575	154647,5144	0,554971816	0,195
516,4614532	152272,2839	0,54227368	0,192
470,4326081	146747,8898	0,49394436	0,185
443,907373	145182,8656	0,46609342	0,183
432,5956594	142806,8531	0,454216358	0,18
390,4686224	138870,1066	0,409983854	0,175
330,0055313	134155,9214	0,346498878	0,169
315,9622806	128599,5416	0,33175376	0,162
316,3532759	127803,3759	0,332164296	0,161
298,4082171	127025,5463	0,313322362	0,16
290,9983116	125441,4067	0,305542116	0,158
268,3721693	124668,2582	0,281785142	0,157
207,9117934	117566,7461	0,218303017	0,148
130,2747732	108890,8612	0,136785776	0,137
121,7950609	100941,5938	0,127882256	0,127
119,0961067	100148,518	0,125048411	0,126
119,7396199	100147,8745	0,125724086	0,126
115,1128412	100152,5013	0,120866066	0,126
118,4525934	100149,1616	0,124372736	0,126
118,8381583	99353,00127	0,124777571	0,125
117,0406657	100150,5735	0,122890241	0,126
117,939412	99353,90002	0,123833906	0,125
118,0670286	99353,7724	0,123967901	0,125
117,1682822	99354,67115	0,123024236	0,125
119,0961067	99352,74333	0,125048411	0,125
117,1682822	99354,67115	0,123024236	0,125
117,0406657	100150,5735	0,122890241	0,126
117,8117955	99354,02764	0,123699911	0,125
117,4262306	99354,4132	0,123295076	0,125
119,6092881	99352,23014	0,125587241	0,125
120,3804179	99351,45901	0,126396911	0,125
-2,101600168	78783,79843	-0,002206636	0,099
0,8200042	77985,10211	0,000860987	0,098
-0,268809324	77986,19092	-0,000282244	0,098
0,730401092	77985,19171	0,000766906	0,098
-107,1490256	58994,47797	-0,112504227	0,074
-112,9297837	57408,7093	-0,118573901	0,072
-114,9852247	55819,21531	-0,120732071	0,07
-118,1973604	55822,42744	-0,124104746	0,07
-117,939412	55822,16949	-0,123833906	0,07
-117,8117955	55026,26716	-0,123699911	0,069
-116,9130491	55025,36842	-0,122756246	0,069
-118,1973604	55026,65273	-0,124104746	0,069
-117,8117955	55026,26716	-0,123699911	0,069
-172,4126711	51101,99446	-0,181029684	0,064
-243,8453549	40828,35584	-0,256032502	0,051
-341,3172449	25010,33342	-0,35837594	0,031
-360,0415792	5930,464587	-0,378036097	0,007
-381,4947354	2768,818882	-0,400561461	0,003
-408,410966	-3570,462611	-0,428822938	-0,005
-419,7226795	-8333,799191	-0,4407	-0,011
-429,8641222	-12302,53133	-0,451348301	-0,016
-430,646113	-13097,52405	-0,452169375	-0,017
-451,7109891	-15463,78332	-0,474287053	-0,02
-465,3632444	-18633,22993	-0,488621634	-0,024
-470,044328	-20220,09827	-0,493536674	-0,026
-473,9434208	-21011,9739	-0,497630639	-0,027
-517,2434439	-26539,09688	-0,543094754	-0,034
-534,406512	-32888,13154	-0,561115615	-0,042
-563,6632843	-36041,97363	-0,591834612	-0,046
-598,3777005	-41577,68222	-0,62828402	-0,053
-626,464202	-50303,11759	-0,657774257	-0,064
-647,1380827	-55852,86671	-0,679481397	-0,071
-657,2795254	-58230,04942	-0,690129699	-0,074
-683,0254851	-63774,72647	-0,717162416	-0,081
-693,9489185	-65355,35246	-0,728631792	-0,083
-723,2029756	-72488,07085	-0,759347937	-0,092
-738,0255019	-74064,79775	-0,774911279	-0,094
-748,5579399	-76441,58946	-0,785970118	-0,097
-763,7714616	-79609,4748	-0,801943996	-0,101
-772,7426333	-81987,82777	-0,811363538	-0,104
-781,325525	-85162,34374	-0,820375394	-0,108
-791,0759723	-85948,36801	-0,830613159	-0,109
-855,6146472	-87475,37877	-0,898377412	-0,111
-880,1360311	-101774,8023	-0,92412435	-0,129
-894,3313356	-104943,7058	-0,939029122	-0,133
-902,0752163	-105731,7367	-0,947160034	-0,134
-914,9807791	-108901,93	-0,960710604	-0,138
-913,6883221	-109698,9971	-0,959353551	-0,139
-957,5666926	-114429,767	-1,005424919	-0,145
-984,6675598	-118381,5398	-1,03388026	-0,15
-989,8292419	-121559,4769	-1,039299918	-0,154
-996,2833809	-123144,5722	-1,046076628	-0,156
-1006,606745	-123930,0236	-1,056915944	-0,157
-1027,256189	-126296,6983	-1,078597426	-0,16
-1050,485115	-131048,1177	-1,102987312	-0,166
-1071,131844	-133414,7951	-1,124665943	-0,169
-1104,68685	-137360,1136	-1,159897995	-0,174
-1115,010214	-140532,8891	-1,17073731	-0,178
-1118,882155	-142120,5666	-1,174802766	-0,18
-1174,373631	-147635,4982	-1,233067651	-0,187
-1176,955829	-150020,2401	-1,235778905	-0,19
-1237,608988	-154734,2352	-1,299463448	-0,196
-1259,548173	-160282,7191	-1,322499132	-0,203
-1272,453736	-161861,3629	-1,336049702	-0,205
-1289,231239	-165027,6843	-1,353665728	-0,209
-1295,682663	-167408,557	-1,360439587	-0,212
-1318,91159	-170568,4269	-1,384829473	-0,216
-1340,850775	-172138,0372	-1,407865156	-0,218
-1352,466596	-174513,7455	-1,420061525	-0,221
-1356,338536	-175305,6483	-1,424126981	-0,222
-1386,018887	-178459,0668	-1,455290726	-0,226
-1413,119754	-180023,5154	-1,483746067	-0,228
-1427,317774	-183192,4162	-1,49865369	-0,232
-1449,254244	-185557,8039	-1,521686522	-0,235
-1456,998125	-187141,6094	-1,529817435	-0,237
-1480,227052	-188709,9299	-1,55420732	-0,239
-1477,647568	-190304,0589	-1,551498917	-0,241
-1485,388734	-191092,0924	-1,559626978	-0,242
-1506,038177	-191071,443	-1,58130846	-0,242
-1516,361541	-193448,4437	-1,592147775	-0,245
-1534,428786	-195021,9259	-1,611118003	-0,247
-1546,044607	-198193,409	-1,623314371	-0,251
-1566,694051	-199764,309	-1,644995853	-0,253
-1561,529654	-199769,4734	-1,639573345	-0,253
-1551,206289	-199779,7967	-1,628734029	-0,253
-1566,694051	-199764,309	-1,644995853	-0,253
-1575,727673	-200551,0501	-1,654480967	-0,254
-1555,07823	-200571,6995	-1,632799485	-0,254
-1567,983793	-200558,7939	-1,646350055	-0,254
-1562,82211	-201359,7303	-1,640930397	-0,255
-1565,401594	-201357,1508	-1,643638801	-0,255
-1566,694051	-200560,0837	-1,644995853	-0,254
-1560,239912	-201362,3125	-1,638219143	-0,255
-1571,855733	-200554,922	-1,650415511	-0,254
-1565,401594	-200561,3761	-1,643638801	-0,254
-1539,593184	-199791,4098	-1,616540512	-0,253
-1524,105422	-199806,8976	-1,600278688	-0,253
-1531,849303	-199799,1537	-1,6084096	-0,253
-1533,139045	-199797,864	-1,609763801	-0,253
-1535,721243	-199795,2818	-1,612475056	-0,253
-1498,294297	-199832,7087	-1,573177548	-0,253
-1458,287866	-196689,6163	-1,531171636	-0,249
-1450,546701	-196697,3574	-1,523043575	-0,249
-1441,513079	-196706,3911	-1,513558461	-0,249
-1445,385019	-195906,7444	-1,517623917	-0,248
-1446,674761	-195905,4547	-1,518978119	-0,248
-1435,05894	-195917,0705	-1,506781751	-0,248
-1419,573893	-195136,7808	-1,490522778	-0,247
-1431,186999	-195920,9424	-1,502716295	-0,248
-1435,05894	-195121,2958	-1,506781751	-0,247
-1423,445834	-195132,9089	-1,494588234	-0,247
-1413,119754	-194347,4602	-1,483746067	-0,246
-1406,668331	-194353,9117	-1,476972208	-0,246
-1389,890827	-194370,6892	-1,459356182	-0,246
-1388,601086	-193576,2042	-1,45800198	-0,245
-1383,439404	-193581,3659	-1,452582322	-0,245
-1371,823583	-193592,9817	-1,440385954	-0,245
-1371,823583	-193592,9817	-1,440385954	-0,245
-1373,113324	-192795,9172	-1,441740156	-0,244
-1367,951642	-192801,0789	-1,436320498	-0,244
-1374,405781	-192794,6248	-1,443097208	-0,244
-1351,176854	-192022,079	-1,418707323	-0,243
-1342,143232	-192031,1126	-1,409222209	-0,243
-1321,493788	-191255,9874	-1,387540727	-0,242
-1326,65547	-190455,051	-1,392960385	-0,241
-1330,527411	-190451,179	-1,397025841	-0,241
-1311,170424	-190470,536	-1,376701411	-0,241
-1311,170424	-189674,7613	-1,376701411	-0,24
-1307,298484	-189678,6332	-1,372635955	-0,24
-1306,008742	-189679,923	-1,371281754	-0,24
-1307,298484	-189678,6332	-1,372635955	-0,24
-1302,136802	-189683,7949	-1,367216298	-0,24
-1300,844345	-189685,0874	-1,365859245	-0,24
-1280,197617	-188909,9594	-1,344180614	-0,239
-1267,292054	-188127,0902	-1,330630044	-0,238
-1255,676233	-188138,706	-1,318433676	-0,238
-1238,901445	-186563,9314	-1,300820501	-0,236
-1236,319246	-186566,5136	-1,298109246	-0,236
-1231,157564	-186571,6753	-1,292689588	-0,236
-1209,218379	-185797,8398	-1,269653905	-0,235
-1210,508121	-185796,55	-1,271008106	-0,235
-1209,218379	-185797,8398	-1,269653905	-0,235
-1179,535313	-185031,7481	-1,238487309	-0,234
-1179,535313	-184235,9734	-1,238487309	-0,233
-1174,373631	-183445,3604	-1,233067651	-0,232
-1148,562505	-182675,3968	-1,205966511	-0,231
-1124,043837	-181108,366	-1,180222424	-0,229
-1118,882155	-180317,753	-1,174802766	-0,228
-1131,787717	-181100,6221	-1,188353336	-0,229
-1103,394393	-180333,2407	-1,158540942	-0,228
-1105,976592	-179534,8838	-1,161252196	-0,227
-1058,226281	-177991,0847	-1,111115373	-0,225
-1047,902917	-177205,6333	-1,100276057	-0,224
-1050,485115	-176407,2764	-1,102987312	-0,223
-1050,485115	-176407,2764	-1,102987312	-0,223
-1032,417871	-175629,569	-1,084017084	-0,222
-1032,417871	-175629,569	-1,084017084	-0,222
-1025,963732	-174840,2484	-1,077240373	-0,221
-1016,930109	-174849,282	-1,06775526	-0,221
-991,1189836	-173283,5437	-1,04065412	-0,219
-975,6339374	-172503,254	-1,024395146	-0,218
-958,8564343	-171724,2568	-1,00677912	-0,217
-945,9508715	-170145,613	-0,99322855	-0,215
-934,3377656	-170157,2261	-0,981035033	-0,215
-909,8163818	-167794,4233	-0,955288095	-0,212
-896,9135342	-167011,5514	-0,941740376	-0,211
-884,0079714	-167024,457	-0,928189806	-0,211
-855,6146472	-165461,3009	-0,898377412	-0,209
-836,2576606	-163889,1084	-0,878052983	-0,207
-813,0287337	-161525,0132	-0,853663097	-0,204
-803,9951113	-160738,2721	-0,844177983	-0,203
-784,6381247	-159166,0797	-0,823853554	-0,201
-773,0223037	-158381,9208	-0,811657186	-0,2
-751,0831184	-156812,3105	-0,788621502	-0,198
-729,1439332	-156834,2497	-0,765585818	-0,198
-731,7261319	-155240,1181	-0,768297073	-0,196
-726,5644498	-155245,2798	-0,762877415	-0,196
-720,1103108	-154455,9592	-0,756100704	-0,195
-709,7869467	-153670,5079	-0,745261389	-0,194
-702,0430659	-152882,477	-0,737130477	-0,193
-693,0094435	-152891,5106	-0,727645363	-0,193
-677,5243973	-152111,221	-0,711386389	-0,192
-659,4571525	-150537,7388	-0,692416162	-0,19
-636,6056447	-148173,2661	-0,668422558	-0,187
-632,7065519	-147381,3905	-0,664328593	-0,186
-624,1236602	-146594,1987	-0,655316737	-0,185
-595,2578832	-145827,2898	-0,625008277	-0,184
-581,9966233	-144249,0016	-0,611084233	-0,182
-564,4425598	-142675,0062	-0,592652835	-0,18
-539,8668711	-140312,2578	-0,566848878	-0,177
-531,2866947	-138729,2885	-0,557839873	-0,175
-512,171365	-136361,0797	-0,537769178	-0,172
-507,4902814	-136365,7608	-0,532854138	-0,172
-497,3488387	-136375,9022	-0,522205837	-0,172
-467,3127908	-133222,8394	-0,490668617	-0,168
-448,2001764	-131650,4026	-0,470600773	-0,166
-434,1569257	-130072,8964	-0,455855655	-0,164
-424,015483	-129287,2631	-0,445207353	-0,163
-408,410966	-126915,5435	-0,428822938	-0,16
-391,2478979	-124545,3824	-0,410802077	-0,157
-381,1064553	-123759,7492	-0,400153775	-0,156
-350,679412	-121402,8521	-0,368206018	-0,153
-323,7631814	-118246,6694	-0,339944542	-0,149
-300,7487589	-115882,3597	-0,315779881	-0,146
-285,1469572	-113510,6374	-0,299398317	-0,143
-278,5163272	-112721,4933	-0,292436295	-0,142
-265,6433473	-110347,0421	-0,278919936	-0,139
-264,8613566	-109552,0494	-0,278098862	-0,138
-266,0316275	-109550,8791	-0,279327622	-0,138
-268,7631646	-109548,1476	-0,282195679	-0,138
-266,0316275	-109550,8791	-0,279327622	-0,138
-268,7631646	-109548,1476	-0,282195679	-0,138
-239,5063923	-109577,4043	-0,251476682	-0,138
-200,4991726	-104045,9886	-0,210519921	-0,131
-137,8530239	-98538,21169	-0,14474278	-0,124
-121,2791642	-89801,26368	-0,127340576	-0,113
-119,2237232	-89007,54441	-0,125182406	-0,112
-117,939412	-89008,82872	-0,123833906	-0,112
-117,4262306	-89009,3419	-0,123295076	-0,112
-117,1682822	-89009,59985	-0,123024236	-0,112
-116,9130491	-89009,85508	-0,122756246	-0,112
-118,4525934	-89008,31554	-0,124372736	-0,112
-117,5538471	-89009,21428	-0,123429071	-0,112
-115,243173	-89011,52496	-0,121002912	-0,112
-117,298614	-89009,46952	-0,123161082	-0,112
-118,7105418	-89008,05759	-0,124643576	-0,112
-119,4816716	-89007,28646	-0,125453246	-0,112
-117,5538471	-89009,21428	-0,123429071	-0,112
-118,7105418	-89008,05759	-0,124643576	-0,112
-118,9684901	-89007,79964	-0,124914416	-0,112
-119,4816716	-89007,28646	-0,125453246	-0,112
-116,0115876	-89010,75654	-0,121809731	-0,112
110,8743427	-50244,68142	0,116415732	-0,063
113,9561466	-48656,21379	0,119651561	-0,061
114,8576081	-47861,34054	0,120598077	-0,06
118,8381583	-47069,54637	0,124777571	-0,059
117,6841789	-47068,39239	0,123565917	-0,059
118,5829252	-47069,29114	0,124509581	-0,059
121,1515477	-47071,85976	0,127206581	-0,059
146,3327362	-46301,26623	0,1536463	-0,058
257,0794624	-26517,64507	0,269928037	-0,033
304,650567	-16220,14488	0,319876698	-0,02
344,8280575	-5119,47635	0,362062219	-0,006
400,6100651	7557,137089	0,420632156	0,01
434,5452058	17072,49853	0,456263341	0,022
454,0515309	22623,41522	0,476744573	0,029
514,5119068	30520,702	0,540226698	0,039
612,0326711	44747,12611	0,642621452	0,057
725,9345128	76464,21289	0,762215994	0,097
741,92731	82018,6431	0,779008095	0,104
748,5579399	85990,88605	0,785970118	0,109
762,9921861	86772,22651	0,801125773	0,11
781,325525	89936,99204	0,820375394	0,114
794,9777803	92310,66393	0,834709975	0,117
810,4465351	95478,29404	0,850951843	0,121
825,9342965	100237,4546	0,867213667	0,127
833,675462	101821,2628	0,875341728	0,129
833,675462	102617,0375	0,875341728	0,13
834,9679189	102615,7451	0,876698781	0,13
